17655;-71;83;73;-68;84;74
17656;-172;9;-33;-171;10;-32
17657;183;-17;-96;184;-10;-95
17658;-116;22;-18;-115;23;-11
17659;132;25;-23;135;26;-22
17660;143;29;-68;144;30;-67
17661;16;79;32;18;82;33
17662;126;18;-3;140;19;-2
17663;36;-10;-100;39;-9;-99
17664;-184;56;-38;-180;57;-37
17665;-55;3;22;-36;4;23
17666;-160;-75;-81;-157;-73;-80
17667;176;27;-66;179;28;-65
17668;186;49;36;187;55;38
17669;0;-20;-84;2;-19;-82
17670;-43;88;40;-31;89;41
17671;146;50;-35;148;52;-34
17672;-99;-15;-99;-91;-14;-98
17673;214;-19;-50;215;-16;-49
17674;39;61;26;40;65;27
17675;-169;-65;-88;-168;-64;-86
17676;1;39;21;2;42;22
17677;22;35;17;23;41;18
17678;-65;15;5;-62;16;7
17679;-78;46;-6;-74;47;-5
17680;-80;51;-11;-78;52;-8
17681;-172;41;54;-170;44;55
17682;223;50;-37;224;52;-36
17683;199;51;29;201;53;30
17684;-77;50;-29;-76;51;-14
17685;230;42;-45;231;47;-44
17686;210;46;-6;211;49;-5
17687;-152;52;-31;-151;55;-28
17688;3;0;-75;4;1;-74
17689;-173;42;52;-172;44;54
17690;-125;40;14;-123;41;16
17691;54;6;14;57;7;15
17692;-117;69;-4;-113;70;-2
17693;6;-11;22;7;-10;23
17694;-96;39;7;-91;40;8
17695;-174;46;29;-173;47;31
17696;-145;58;-10;-143;60;-9
17697;150;46;-53;152;48;-52
17698;-163;-73;62;-157;-71;63
17699;183;42;54;184;49;55
17700;110;61;80;117;62;81
17701;175;-82;-83;176;-77;-82
17702;-126;28;-56;-125;29;-54
17703;-121;26;-14;-119;28;-11
17704;-144;-15;80;-139;-13;81
17705;7;64;62;8;70;63
17706;186;62;54;187;63;58
17707;208;60;-26;209;61;-24
17708;-150;-1;29;-148;0;33
17709;176;4;41;177;5;42
17710;-138;7;15;-135;8;17
17711;-156;-61;69;-153;-58;70
17712;-158;45;-59;-157;47;-58
17713;209;60;-38;212;61;-35
17714;-197;36;12;-195;37;19
17715;-177;11;21;-175;12;23
17716;-164;74;34;-162;75;36
17717;8;42;26;10;43;28
17718;173;16;-38;174;17;-7
17719;36;65;27;37;68;28
17720;86;-3;-98;100;-1;-97
17721;112;3;36;131;4;37
17722;84;24;-43;85;25;-40
17723;147;-54;56;148;-53;60
17724;14;37;26;15;45;27
17725;181;19;47;182;22;50
17726;-131;69;-7;-130;71;-4
17727;10;5;42;13;6;44
17728;171;-59;-83;172;-58;-81
17729;118;12;-84;131;13;-83
17730;163;-67;58;164;-66;60
17731;171;61;-33;178;62;-32
17732;-75;17;-67;-69;19;-66
17733;-164;93;47;-163;94;48
17734;181;57;63;182;58;64
17735;82;23;-47;85;24;-46
17736;-136;36;-30;-135;38;-25
17737;154;37;9;156;40;10
17738;-183;49;24;-181;51;25
17739;-198;34;-58;-196;35;-57
17740;177;14;-60;178;15;-59
17741;-86;69;28;-78;70;29
17742;-147;-44;-98;-146;-43;-97
17743;-133;-19;33;-130;-18;34
17744;-151;-66;65;-150;-64;68
17745;-20;17;17;-19;18;18
17746;-166;-78;-93;-165;-77;-91
17747;77;18;-69;100;19;-67
17748;191;27;-97;196;29;-96
17749;136;48;-11;137;49;-9
17750;-165;-86;-88;-164;-85;-86
17751;221;55;-42;223;56;-39
17752;169;63;-12;173;64;-10
17753;95;13;-81;96;14;-80
17754;148;-13;31;153;-12;32
17755;-82;16;-71;-80;17;-68
17756;12;79;55;13;88;56
17757;-1;74;33;2;75;34
17758;-155;37;16;-153;38;17
17759;-200;54;-42;-199;56;-40
17760;-5;72;71;0;74;72
17761;213;-50;61;214;-49;71
17762;58;70;25;59;71;26
17763;46;91;55;53;92;56
17764;126;23;-45;131;24;-44
17765;58;43;18;64;45;19
17766;176;51;-62;178;52;-58
17767;-169;-67;66;-166;-64;67
17768;-162;12;-16;-159;14;-15
17769;205;48;14;206;49;15
17770;-11;13;5;-9;14;8
17771;-197;48;29;-189;49;30
17772;181;65;-7;192;66;-6
17773;-191;1;81;-190;4;82
17774;12;78;60;13;79;61
17775;139;44;-43;142;45;-42
17776;-92;61;-20;-91;62;-16
17777;10;86;67;11;87;68
17778;179;30;9;181;32;10
17779;53;44;20;57;45;21
17780;169;-85;-89;171;-84;-87
17781;147;-55;-74;150;-54;-73
17782;-117;17;-61;-110;18;-60
17783;202;46;26;203;54;27
17784;216;47;-21;217;48;-20
17785;-125;43;-66;-124;51;-65
17786;-179;2;-87;-177;4;-86
17787;-178;29;23;-174;30;25
17788;126;39;-2;127;40;-1
17789;10;2;-97;12;6;-96
17790;-140;42;-60;-139;43;-59
17791;29;-8;34;45;-7;35
17792;-76;18;-4;-70;19;-3
17793;214;-25;47;215;-24;49
17794;153;53;-37;155;55;-35
17795;161;58;-31;163;59;-26
17796;160;39;-71;171;40;-70
17797;-95;18;-67;-93;19;-66
17798;-175;-19;25;-174;-18;33
17799;211;-51;71;213;-50;73
17800;-203;31;-77;-202;32;-76
17801;205;32;-67;207;33;-62
17802;-136;38;-60;-134;39;-59
17803;192;-53;-22;193;-52;-21
17804;-123;58;27;-122;60;28
17805;9;25;44;11;27;45
17806;-122;24;-57;-120;25;-50
17807;36;55;25;38;56;27
17808;102;20;-63;104;21;-62
17809;-208;-5;50;-207;0;52
17810;-164;-83;-87;-162;-82;-85
17811;-14;12;10;-8;13;11
17812;-94;23;-34;-92;24;-30
17813;-190;32;51;-189;33;59
17814;181;23;-15;183;24;-12
17815;-89;20;-61;-85;21;-60
17816;-159;-75;-89;-158;-67;-88
17817;-173;5;27;-170;7;30
17818;131;30;-31;133;31;-30
17819;132;13;5;137;15;6
17820;-167;8;18;-162;9;19
17821;188;-53;-35;189;-52;-30
17822;159;59;0;160;61;3
17823;-78;50;-21;-77;51;-14
17824;-5;4;26;-4;5;28
17825;-161;57;-63;-147;58;-62
17826;177;14;-63;178;15;-60
17827;-48;48;24;-47;49;25
17828;226;39;-46;228;40;-44
17829;-166;66;32;-162;67;33
17830;-112;-23;-97;-80;-22;-96
17831;-141;58;-8;-140;59;-7
17832;-68;40;-6;-67;41;-4
17833;-144;65;-25;-142;66;-19
17834;-175;-24;-98;-160;-23;-97
17835;-206;24;78;-204;28;79
17836;170;66;80;182;67;81
17837;-144;-60;65;-142;-59;66
17838;27;65;25;28;66;27
17839;-87;34;-75;-85;35;-73
17840;-162;-9;-98;-159;-8;-97
17841;27;17;-33;28;18;-31
17842;-160;35;18;-156;36;19
17843;-177;-6;-92;-176;-2;-91
17844;188;85;62;189;86;63
17845;-183;30;-95;-182;31;-93
17846;128;0;28;131;1;29
17847;-148;63;-31;-147;64;-28
17848;-3;76;33;0;77;34
17849;65;73;71;84;74;72
17850;153;-9;29;156;-7;30
17851;153;0;21;154;3;23
17852;-170;56;-19;-169;57;-17
17853;-11;13;16;-3;14;17
17854;172;63;11;175;64;12
17855;146;48;5;151;49;6
17856;-187;32;-44;-185;34;-42
17857;-119;47;20;-118;59;21
17858;-53;8;-90;-51;9;-89
17859;199;32;63;202;33;69
17860;-30;-56;65;-26;-55;66
17861;150;-57;56;153;-56;57
17862;-177;-25;-97;-176;-22;-96
17863;182;27;49;185;29;50
17864;-72;55;29;-70;57;30
17865;127;37;-11;128;41;-10
17866;-146;39;-62;-143;40;-59
17867;183;-38;-96;184;-27;-94
17868;214;-40;30;215;-37;35
17869;-121;21;9;-119;23;10
17870;218;50;-25;219;52;-24
17871;-164;-39;81;-145;-38;82
17872;-124;33;4;-123;36;5
17873;-91;60;-24;-90;61;-23
17874;-180;47;47;-179;50;50
17875;44;20;-40;46;21;-39
17876;59;-20;-96;70;-19;-95
17877;137;43;-39;138;46;-37
17878;-61;1;38;-59;2;39
17879;130;29;-27;132;30;-26
17880;71;-1;30;81;0;31
17881;-189;41;31;-184;42;32
17882;-65;25;-22;-62;26;-21
17883;63;49;19;66;50;20
17884;100;49;20;104;51;21
17885;-143;43;-15;-141;44;-11
17886;16;93;45;27;94;46
17887;-154;51;-18;-153;53;-15
17888;-88;52;-3;-84;53;-2
17889;-208;-1;-91;-207;5;-90
17890;10;77;42;11;80;44
17891;58;19;12;65;20;13
17892;119;91;43;124;92;44
17893;-92;48;-63;-91;49;-60
17894;39;90;60;40;91;61
17895;-123;68;5;-121;69;7
17896;-209;37;-31;-207;38;-29
17897;-2;-18;29;3;-17;30
17898;-113;35;19;-111;36;21
17899;-151;14;-13;-150;16;-8
17900;197;43;-61;200;45;-60
17901;-24;50;28;-22;53;29
17902;-182;2;79;-181;6;80
17903;188;33;-61;189;34;-55
17904;-194;57;-27;-189;58;-26
17905;195;44;-63;198;45;-62
17906;-134;36;-41;-133;37;-39
17907;-163;-55;-85;-160;-54;-84
17908;122;31;3;124;33;4
17909;151;45;15;155;48;16
17910;-210;51;-49;-206;52;-48
17911;-212;35;-56;-201;36;-55
17912;-183;-52;76;-180;-51;77
17913;-51;2;39;-50;3;40
17914;14;68;34;15;72;35
17915;169;-59;-86;170;-56;-84
17916;123;6;42;130;8;43
17917;-171;79;72;-169;80;73
17918;-145;36;-66;-143;37;-63
17919;157;54;7;158;55;8
17920;41;13;14;55;14;15
17921;-123;-52;-5;-109;-51;-4
17922;-137;26;12;-134;29;13
17923;19;15;-7;20;16;0
17924;-175;-8;28;-174;-3;29
17925;197;64;-19;199;65;-16
17926;96;23;-26;107;25;-25
17927;-113;45;23;-112;46;25
17928;-2;10;-88;1;11;-85
17929;-121;68;-44;-118;69;-43
17930;213;15;75;214;24;76
17931;-186;32;-82;-184;33;-81
17932;-113;62;-55;-111;63;-54
17933;-93;50;-59;-89;51;-58
17934;-93;46;-66;-91;47;-64
17935;-121;23;7;-119;25;8
17936;-120;31;2;-118;32;4
17937;145;-14;33;153;-13;34
17938;-86;35;-73;-84;36;-72
17939;183;62;13;194;63;14
17940;39;53;26;43;54;27
17941;-107;0;35;-105;1;36
17942;-136;53;30;-135;57;31
17943;186;34;-68;187;36;-66
17944;-66;52;31;-64;54;32
17945;-194;56;-36;-190;58;-35
17946;43;17;-65;44;18;-62
17947;-107;20;-47;-102;21;-46
17948;134;40;2;137;42;3
17949;-3;12;15;-1;14;16
17950;-172;-52;38;-166;-51;39
17951;-153;-62;-84;-151;-60;-83
17952;3;-9;-83;5;-8;-82
17953;207;50;-57;209;52;-56
17954;-163;71;71;-160;72;72
17955;-144;-1;38;-141;0;39
17956;183;-15;-71;184;-13;-67
17957;179;47;17;181;48;18
17958;90;-2;28;91;-1;29
17959;134;-8;-101;174;-7;-100
17960;-90;59;-14;-89;60;-4
17961;0;53;26;4;54;27
17962;-22;11;-88;-21;12;-87
17963;151;-5;-101;162;-3;-100
17964;-12;70;69;3;71;70
17965;130;2;-97;138;3;-96
17966;162;-75;68;163;-72;69
17967;-5;6;21;0;7;23
17968;-82;6;43;-76;7;44
17969;192;58;-52;205;59;-51
17970;-93;54;-54;-92;55;-53
17971;-123;17;-58;-121;18;-57
17972;-159;-11;-98;-156;-10;-97
17973;36;31;14;37;32;16
17974;-149;41;8;-148;44;9
17975;-149;76;74;-139;77;75
17976;56;72;70;67;73;71
17977;-157;13;-57;-152;15;-56
17978;11;4;33;12;5;34
17979;209;41;-57;213;43;-56
17980;-173;22;-62;-168;23;-61
17981;6;25;18;8;26;20
17982;-177;-87;74;-176;-85;79
17983;-156;49;-44;-155;50;-38
17984;123;34;-5;125;36;1
17985;171;-86;76;172;-84;78
17986;142;47;2;143;50;3
17987;1;95;47;8;96;48
17988;-198;50;-6;-197;53;-5
17989;-171;43;20;-169;44;22
17990;-177;-6;39;-174;-4;40
17991;-207;26;-38;-206;28;-37
17992;166;-54;70;167;-53;71
17993;222;53;-51;223;55;-50
17994;161;32;-74;162;35;-73
17995;180;-88;-96;183;-87;-95
17996;-181;31;-75;-180;32;-69
17997;13;77;57;14;79;58
17998;161;60;0;162;61;2
17999;210;57;-29;212;58;-19
18000;19;10;-84;22;11;-83
18001;-164;6;-92;-163;7;-91
18002;167;16;-68;169;17;-67
18003;-119;11;11;-112;12;12
18004;-167;48;-60;-163;49;-59
18005;-178;10;-2;-177;11;2
18006;-54;27;17;-43;28;18
18007;-172;-20;-54;-170;-19;-44
18008;211;43;-5;212;44;-3
18009;63;-5;31;79;-4;32
18010;-193;57;-37;-182;58;-36
18011;-29;67;66;-19;68;67
18012;213;-41;68;214;-23;69
18013;-165;-84;68;-164;-81;70
18014;26;17;-33;27;18;-31
18015;138;28;-41;139;30;-40
18016;-128;23;13;-126;24;14
18017;-113;64;-48;-108;65;-46
18018;-120;31;0;-118;32;1
18019;-158;12;5;-156;13;6
18020;3;-17;-64;6;-16;-63
18021;-143;59;-8;-141;60;-7
18022;-176;45;32;-175;51;33
18023;-55;49;25;-54;50;26
18024;-145;44;-34;-143;45;-29
18025;-94;62;-13;-92;63;-10
18026;154;57;-2;155;58;1
18027;-156;-63;-73;-150;-62;-72
18028;61;7;44;62;8;45
18029;62;91;50;65;92;52
18030;184;57;-55;196;58;-53
18031;14;2;41;23;3;42
18032;-164;15;-2;-163;16;6
18033;-117;28;-4;-115;29;-3
18034;155;-8;30;156;-7;31
18035;145;-6;-101;147;-4;-100
18036;-131;-16;35;-126;-15;36
18037;-188;23;-98;-186;24;-97
18038;-129;44;17;-126;45;19
18039;115;11;8;118;12;9
18040;11;59;54;12;66;55
18041;12;48;57;13;50;59
18042;-90;38;-72;-87;39;-70
18043;-18;13;10;-14;14;11
18044;9;9;-79;11;10;-67
18045;-123;64;20;-122;65;21
18046;175;36;11;176;38;12
18047;-208;7;-57;-207;10;-55
18048;-139;13;4;-130;14;5
18049;-75;-7;-101;-72;-6;-100
18050;125;24;7;128;25;8
18051;158;-66;-83;159;-63;-82
18052;-171;70;67;-170;71;68
18053;-103;44;12;-100;46;13
18054;5;22;49;10;23;51
18055;214;-38;-36;215;-36;-31
18056;182;24;29;183;27;31
18057;-124;68;-48;-123;69;-46
18058;11;63;65;12;66;66
18059;-165;-60;65;-164;-56;66
18060;-118;23;-12;-110;24;-11
18061;162;21;-25;163;22;-19
18062;-163;20;17;-161;21;18
18063;-124;21;-38;-123;23;-36
18064;198;47;29;200;48;31
18065;183;61;-42;190;62;-40
18066;184;54;56;185;58;57
18067;18;3;43;39;4;44
18068;171;19;1;174;20;4
18069;170;15;-75;171;16;-70
18070;-77;33;3;-76;34;4
18071;-176;-52;43;-175;-51;54
18072;12;79;66;13;80;68
18073;-79;45;-3;-76;46;-2
18074;-173;-20;-27;-172;-19;-26
18075;110;53;23;114;59;24
18076;-121;70;0;-119;71;1
18077;-215;40;-48;-214;44;-47
18078;-64;7;-89;-60;8;-88
18079;-88;36;19;-78;37;20
18080;-62;35;-15;-61;36;-13
18081;-181;49;-60;-177;50;-58
18082;-116;25;-13;-114;26;-11
18083;130;22;6;132;23;8
18084;-179;61;65;-178;65;68
18085;119;66;76;120;67;78
18086;-184;-48;-97;-183;-46;-95
18087;143;44;14;150;45;15
18088;-79;35;3;-77;36;4
18089;-130;33;-62;-126;34;-61
18090;5;65;32;6;67;34
18091;38;17;-4;39;19;-2
18092;3;57;28;5;58;30
18093;149;21;-18;153;22;-17
18094;-115;21;-2;-112;22;-1
18095;-93;64;28;-92;68;29
18096;-182;51;20;-181;52;22
18097;212;-28;76;213;-27;77
18098;3;41;22;4;42;24
18099;-200;-53;-61;-197;-52;-58
18100;-178;48;24;-177;49;25
18101;139;30;-42;140;31;-41
18102;-158;14;-10;-157;15;-9
18103;178;15;36;183;16;39
18104;188;85;52;190;86;57
18105;184;56;75;185;60;80
18106;-161;-54;69;-158;-53;70
18107;185;64;34;187;68;35
18108;99;80;29;101;81;30
18109;0;-21;-60;3;-20;-52
18110;-176;46;31;-174;48;32
18111;201;62;-20;204;63;-19
18112;152;42;-63;153;44;-61
18113;-107;63;-46;-104;64;-42
18114;-201;52;-21;-198;54;-20
18115;203;30;78;204;31;79
18116;-159;51;3;-156;52;4
18117;167;17;-57;168;18;-53
18118;-206;-52;-75;-203;-51;-74
18119;-178;-16;-57;-177;-15;-35
18120;3;-9;29;4;-7;30
18121;3;-21;10;4;-19;16
18122;53;-1;23;54;0;25
18123;-23;3;-99;-22;4;-97
18124;-156;49;-52;-155;50;-51
18125;-153;49;1;-152;50;5
18126;-113;68;-10;-111;70;-8
18127;-11;21;80;3;22;81
18128;-160;50;5;-156;51;6
18129;138;18;0;143;19;1
18130;-4;61;28;-1;63;29
18131;82;24;-41;84;25;-40
18132;-88;57;-23;-85;58;-20
18133;5;4;-92;6;7;-90
18134;151;-59;-79;153;-57;-78
18135;-157;51;1;-154;52;2
18136;-167;35;22;-164;38;23
18137;-145;39;-47;-144;40;-46
18138;-64;35;-5;-63;36;-3
18139;184;20;-94;185;23;-93
18140;-88;47;2;-85;49;3
18141;-75;17;4;-70;18;6
18142;125;30;-14;128;31;-13
18143;167;20;-37;168;21;-25
18144;-103;64;-8;-99;65;-6
18145;180;28;9;182;29;10
18146;-154;71;32;-153;74;33
18147;-200;-52;-89;-197;-51;-88
18148;-174;6;31;-173;7;32
18149;130;-15;32;135;-13;33
18150;27;-57;-62;32;-56;-61
18151;-154;-52;-33;-152;-51;-31
18152;15;62;63;18;63;65
18153;204;57;-2;205;58;0
18154;214;-8;54;215;2;55
18155;156;55;3;157;58;4
18156;-152;-4;39;-142;-3;40
18157;-154;-64;-65;-152;-63;-63
18158;-88;23;-41;-87;24;-39
18159;-97;58;-49;-95;59;-48
18160;211;-28;-96;212;2;-95
18161;62;70;24;67;71;25
18162;145;52;-25;147;53;-24
18163;-178;1;-39;-177;4;-32
18164;-75;15;3;-49;16;4
18165;4;-12;-46;5;-11;-45
18166;133;67;21;135;72;22
18167;213;8;74;214;25;75
18168;-145;34;11;-143;35;12
18169;-179;-50;-32;-177;-49;-30
18170;154;56;0;156;57;1
18171;211;-51;-75;212;-50;-47
18172;-123;16;14;-120;18;15
18173;-158;-52;-53;-157;-51;-39
18174;-112;54;16;-111;56;17
18175;-137;37;6;-134;38;7
18176;0;11;17;1;12;18
18177;137;47;-18;138;49;-17
18178;195;-20;81;202;-19;82
18179;-1;7;80;7;8;81
18180;-198;40;18;-197;42;22
18181;12;74;45;13;78;47
18182;11;6;32;12;7;33
18183;-54;7;-92;-53;8;-90
18184;-114;28;-68;-112;33;-67
18185;83;1;35;85;2;37
18186;-130;81;35;-122;82;36
18187;159;-68;-80;160;-67;-76
18188;214;-37;61;215;-36;62
18189;159;-63;56;160;-61;57
18190;-202;45;-3;-201;48;-2
18191;-177;-21;-59;-176;-20;-56
18192;-169;-76;77;-167;-72;78
18193;-167;55;-4;-162;56;-3
18194;17;13;-59;21;14;-56
18195;-209;-33;-44;-208;-31;-43
18196;-109;24;2;-105;25;4
18197;-49;76;30;-40;77;31
18198;-14;14;16;-4;16;17
18199;177;-85;-85;179;-81;-84
18200;207;43;8;208;46;9
18201;-163;13;-46;-162;14;-42
18202;-145;49;-63;-142;52;-62
18203;-149;63;31;-148;64;32
18204;-20;-13;37;-7;-12;38
18205;-78;33;-67;-77;35;-64
18206;205;35;-57;207;40;-56
18207;-53;86;72;-25;87;73
18208;182;17;48;184;18;49
18209;221;53;-38;223;54;-36
18210;-116;25;-18;-115;26;-13
18211;-146;36;7;-142;37;9
18212;5;93;60;6;94;64
18213;170;-83;-84;174;-82;-83
18214;125;38;-7;127;39;-3
18215;-125;28;-60;-123;29;-59
18216;-151;51;-62;-147;52;-61
18217;-134;19;-39;-123;20;-35
18218;-34;91;69;-33;92;70
18219;200;50;28;202;51;31
18220;-140;57;5;-139;63;6
18221;-108;1;25;-99;2;26
18222;-99;6;15;-86;7;16
18223;219;41;-53;220;42;-52
18224;192;34;-18;195;35;-17
18225;162;-12;32;164;-11;33
18226;-90;17;-82;-89;18;-81
18227;-208;51;-48;-207;53;-47
18228;-178;-52;77;-176;-51;79
18229;113;87;34;114;88;36
18230;-129;71;-6;-126;72;-5
18231;2;26;50;6;27;51
18232;44;66;68;71;67;69
18233;3;3;-32;5;4;-31
18234;167;16;-76;168;17;-75
18235;-28;-11;32;-26;-10;33
18236;195;33;55;196;34;57
18237;-102;46;12;-101;49;13
18238;-208;-46;-43;-207;-36;-41
18239;-38;-27;80;-34;-23;81
18240;181;65;-6;188;66;-1
18241;182;8;-67;184;9;-55
18242;183;-88;-89;184;-87;-88
18243;131;58;18;144;59;19
18244;-156;57;29;-151;58;30
18245;-27;76;32;-3;77;33
18246;143;-7;-101;147;-6;-100
18247;11;6;31;14;7;32
18248;-38;20;-38;-36;21;-35
18249;213;-47;-32;214;-39;-28
18250;141;41;-49;142;44;-48
18251;27;83;31;41;84;32
18252;133;80;25;134;81;26
18253;-90;48;-59;-87;49;-58
18254;-125;63;-56;-123;64;-55
18255;-68;-61;45;-42;-60;46
18256;-108;64;-42;-106;65;-40
18257;149;17;-1;160;18;0
18258;-177;21;24;-176;28;25
18259;210;45;-2;211;47;0
18260;-161;24;15;-155;25;16
18261;91;14;-79;112;15;-78
18262;47;10;9;90;11;10
18263;-85;10;16;-78;11;17
18264;183;8;-69;184;11;-67
18265;185;1;-92;186;5;-91
18266;-4;32;18;2;33;19
18267;59;24;13;61;29;14
18268;-10;19;16;-8;20;17
18269;-162;-54;-85;-159;-53;-84
18270;196;-51;-97;207;-50;-96
18271;-171;-70;-90;-168;-69;-89
18272;-130;29;-56;-126;30;-54
18273;-159;-58;59;-158;-54;60
18274;-170;34;52;-168;35;55
18275;157;-17;34;173;-16;35
18276;17;-7;35;21;-6;36
18277;-1;-21;-49;1;-20;-43
18278;-163;32;19;-148;33;20
18279;3;-21;2;4;-19;10
18280;-170;-89;-88;-167;-88;-87
18281;161;-2;28;163;0;29
18282;4;-8;-78;5;-2;-75
18283;217;43;-55;218;48;-54
18284;3;-19;-63;4;-18;-31
18285;147;21;-77;148;22;-68
18286;-165;38;23;-163;40;24
18287;26;33;15;29;36;16
18288;-120;23;-30;-119;24;-28
18289;-174;7;-80;-173;9;-77
18290;180;22;35;182;23;37
18291;-65;25;-24;-63;27;-23
18292;-8;65;28;-7;68;29
18293;3;4;-29;4;5;-26
18294;138;29;-48;140;30;-41
18295;-159;59;29;-151;60;30
18296;-155;-70;65;-153;-69;66
18297;-133;94;62;-132;95;63
18298;-161;-30;81;-156;-28;82
18299;-103;28;9;-102;30;10
18300;159;-70;-83;160;-68;-82
18301;200;33;-31;201;34;-30
18302;-173;-20;-46;-172;-19;-27
18303;65;-60;45;69;-59;46
18304;-207;27;65;-206;29;75
18305;187;62;46;188;67;49
18306;-163;11;-63;-159;12;-62
18307;178;-88;70;181;-86;71
18308;-162;12;-37;-161;14;-33
18309;-131;71;-21;-127;72;-20
18310;-178;10;-5;-177;11;-2
18311;-172;-20;-15;-171;-19;-12
18312;93;18;-70;96;19;-69
18313;6;65;34;9;66;35
18314;-70;-18;-99;-68;-17;-98
18315;151;22;-54;152;23;-50
18316;-193;52;-54;-184;53;-53
18317;208;50;-5;210;51;-4
18318;184;4;-88;185;6;-87
18319;-190;56;10;-188;57;11
18320;89;0;22;127;1;23
18321;-175;54;11;-170;55;12
18322;-211;46;-40;-210;47;-37
18323;-166;59;31;-165;64;32
18324;-103;63;-36;-99;64;-34
18325;2;54;27;5;55;28
18326;-119;70;-31;-118;71;-22
18327;-157;55;-45;-156;56;-40
18328;31;10;-85;32;11;-84
18329;-95;62;-27;-94;63;-25
18330;-75;1;25;-71;2;26
18331;-89;16;-83;-88;23;-82
18332;-102;18;-60;-98;19;-59
18333;4;-3;-32;5;2;-30
18334;71;13;5;78;14;6
18335;165;-62;73;166;-58;74
18336;-145;39;23;-143;42;24
18337;9;3;40;10;4;42
18338;134;30;6;136;31;7
18339;211;46;-58;213;48;-57
18340;219;47;-55;220;48;-54
18341;8;5;39;9;7;42
18342;-169;10;-53;-165;11;-51
18343;176;14;-28;178;15;-24
18344;-132;-1;37;-125;0;38
18345;-128;14;-70;-122;15;-69
18346;54;72;70;56;73;71
18347;182;16;24;183;19;25
18348;-140;38;7;-135;39;8
18349;-72;13;7;-62;14;8
18350;51;65;25;52;72;26
18351;-157;14;-44;-151;15;-43
18352;198;34;-47;200;35;-46
18353;44;64;26;45;65;27
18354;38;5;15;44;6;17
18355;-183;-39;-96;-180;-35;-95
18356;-4;64;29;2;65;30
18357;-180;28;-79;-179;29;-65
18358;-172;86;42;-168;87;43
18359;-75;44;-45;-74;45;-44
18360;5;-19;13;6;-18;22
18361;-107;20;-17;-103;21;-16
18362;-207;-51;-47;-206;-49;-46
18363;192;54;28;193;57;29
18364;-178;14;-81;-177;20;-80
18365;142;46;4;145;48;5
18366;-207;37;-23;-205;39;-22
18367;-177;24;-2;-176;25;-1
18368;-39;20;-39;-35;21;-38
18369;-137;68;-12;-135;69;-11
18370;34;19;-27;37;20;-24
18371;-98;55;28;-97;57;29
18372;-182;-53;-9;-181;-51;-8
18373;3;3;-87;4;5;-85
18374;5;96;47;8;97;50
18375;212;37;-13;213;38;-9
18376;94;-10;33;107;-9;34
18377;-179;-50;54;-178;-49;67
18378;148;-54;54;151;-53;55
18379;13;70;52;14;78;55
18380;159;21;9;167;22;10
18381;197;33;-21;200;34;-20
18382;142;90;58;149;91;59
18383;177;-21;-64;184;-20;-61
18384;-21;18;-48;-20;19;-46
18385;135;72;69;148;73;70
18386;206;-52;-78;207;-51;-70
18387;199;56;19;200;58;22
18388;189;-53;-67;190;-52;-57
18389;-208;51;-51;-202;52;-50
18390;-55;-5;30;-28;-4;31
18391;-167;-85;-85;-165;-83;-84
18392;203;59;-15;204;61;-13
18393;29;88;37;39;90;38
18394;-172;25;48;-169;26;49
18395;164;19;-49;165;20;-46
18396;4;44;56;6;47;57
18397;180;22;-44;181;23;-41
18398;-70;-51;74;-68;-50;75
18399;-156;61;-44;-155;62;-41
18400;176;-88;-85;179;-86;-84
18401;170;-82;69;171;-81;70
18402;-178;27;-32;-177;28;-29
18403;-170;16;-56;-168;17;-45
18404;161;65;19;164;67;20
18405;175;57;-51;177;58;-50
18406;196;58;22;198;59;24
18407;36;20;-21;38;21;-20
18408;-157;2;27;-154;3;28
18409;-2;15;15;0;18;16
18410;-147;68;-39;-146;69;-37
18411;121;28;2;123;29;3
18412;-177;23;-17;-176;24;-3
18413;-26;33;20;-25;34;21
18414;133;23;-47;136;24;-45
18415;-155;39;22;-154;40;23
18416;-165;51;27;-160;53;28
18417;5;1;-17;7;2;-16
18418;-157;52;-1;-155;53;0
18419;-173;17;-27;-172;18;-25
18420;-134;65;-9;-133;68;-7
18421;-172;9;-34;-171;10;-33
18422;-88;57;-25;-85;58;-23
18423;41;82;31;49;83;32
18424;-156;18;-71;-154;19;-70
18425;-166;-86;71;-164;-84;73
18426;-177;82;66;-176;86;68
18427;-205;45;-17;-204;48;-16
18428;-144;86;72;-136;88;73
18429;-171;76;70;-170;77;72
18430;204;-38;80;205;-27;81
18431;231;44;-47;233;45;-46
18432;12;87;40;13;88;43
18433;-106;65;-3;-105;66;0
18434;-179;49;21;-176;50;23
18435;-137;34;-57;-136;36;-55
18436;186;36;32;187;38;36
18437;48;11;-81;71;12;-80
18438;-161;12;-9;-157;13;-4
18439;158;60;-3;159;61;1
18440;193;65;-20;194;66;-18
18441;-78;-9;33;-70;-8;34
18442;-85;34;7;-84;36;9
18443;-142;42;-28;-139;43;-23
18444;167;-66;-78;169;-61;-77
18445;203;33;-79;204;34;-78
18446;184;56;64;185;59;72
18447;-79;30;-72;-78;31;-68
18448;158;14;7;169;15;8
18449;-117;60;-58;-110;61;-57
18450;-166;12;45;-165;13;46
18451;-172;17;-16;-171;18;-14
18452;-161;53;28;-160;54;29
18453;197;62;-8;199;63;-7
18454;-144;35;20;-143;36;22
18455;-156;-52;-46;-149;-51;-45
18456;14;75;42;15;78;43
